u,a_2021,b_2021,a_2025,b_2025
0.6332665330661322,-0.9409193840026769,0.98,-1.1433696089021657,0.96
0.6352705410821643,-1.016626713933049,0.98,-1.1680658405489162,0.96
0.6372745490981964,-1.0676769467568719,0.98,-1.1786906493592129,0.96
0.6392785571142284,-1.0980909496981823,0.98,-1.1781366982572208,0.96
0.6412825651302605,-1.1016977303069553,0.98,-1.1705465774604507,0.96
0.6432865731462926,-1.0881369483897685,0.98,-1.1587418004385404,0.96
0.6452905811623246,-1.0756964318133617,0.98,-1.1471116369615741,0.96
0.6472945891783567,-1.062970937783028,0.98,-1.1348941242393886,0.96
0.6492985971943888,-1.0490794231200222,0.98,-1.1225601529331015,0.96
0.6513026052104208,-1.0421503574143018,0.98,-1.1100014591487175,0.96
0.6533066132264529,-1.0571658298928626,0.98,-1.0979786829178158,0.96
0.655310621242485,-1.092447803092145,0.98,-1.0895892463036423,0.96
0.657314629258517,-1.1302187634489413,0.98,-1.082347271113743,0.96
0.6593186372745491,-1.1630638272763185,0.98,-1.0765674656041948,0.96
0.6613226452905812,-1.1953069445771005,0.98,-1.0720644395419692,0.96
0.6633266533066132,-1.2226606654018815,0.98,-1.0655475874495859,0.96
0.6653306613226453,-1.2426276156637903,0.98,-1.0556548234310432,0.96
0.6673346693386772,-1.2730476453166295,0.98,-1.045458551974905,0.9562409328500358
0.6693386773547093,-1.2947652665687608,0.98,-1.0350030914364163,0.9436331155029539
0.6713426853707414,-1.3149613144544336,0.98,-1.024508082202762,0.9308315294437218
0.6733466933867734,-1.3192774205686795,0.98,-1.012872800675998,0.9163609029996603
0.6753507014028055,-1.3035301724863428,0.98,-0.998936885821644,0.8979084658765473
0.6773547094188376,-1.274170443311332,0.98,-0.9843728406359186,0.8783578330276517
0.6793587174348696,-1.222256246435232,0.98,-0.9662791595879333,0.8544544856109241
0.6813627254509017,-1.1593796434726658,0.98,-0.9446243884413714,0.8256919589251233
0.6833667334669338,-1.0767477619308394,0.98,-0.9220708084100641,0.795733731655389
0.6853707414829658,-0.9446031748816619,0.98,-0.8981098462323929,0.7638740223211697
0.6873747494989979,-0.8011604870200256,0.98,-0.8766366480386907,0.7349877319425537
0.68937875751503,-0.6469694388556797,0.98,-0.8542373978192198,0.7051048241593129
0.691382765531062,-0.5053000409745333,0.98,-0.8297684358613239,0.6731965647811571
0.6933867735470941,-0.3680472910383006,0.9573142604118953,-0.8039650597665815,0.6399776399357205
0.6953907815631262,-0.24382866079483756,0.799839714993924,-0.7783178739427121,0.6066236673836685
0.6973947895791582,-0.1292916936731114,0.653711461957764,-0.7556474988506207,0.5778300813267233
0.6993987975951903,-0.027496736295659727,0.5222233008725397,-0.7343910858036342,0.5022233008725396
0.7014028056112224,0.05951463468178852,0.4071171794156726,-0.7152977608141581,0.3871171794156726
0.7034068136272544,0.13475994231383476,0.30495534904316196,-0.6991277911893619,0.28495534904316194
0.7054108216432865,0.18976365692027916,0.22653206490393768,-0.6830975240142757,0.2065320649039377
0.7074148296593186,0.19016930884375408,0.21286240007904053,-0.6704513461229992,0.19286240007904054
0.7094188376753506,0.17590941605104368,0.21959553481036612,-0.6587755170600105,0.19959553481036613
0.7114228456913827,0.16073575888738068,0.22838556531320367,-0.6482405577248316,0.20838556531320368
0.7134268537074148,0.1429454266512588,0.24185163217536979,-0.6392595892390838,0.2218516321753698
0.7154308617234468,0.1254127602390211,0.25534834091749575,-0.6306497367668603,0.23534834091749576
0.7174348697394789,0.10804625179528192,0.2687337348164366,-0.6229154364681755,0.2487337348164366
0.719438877755511,0.09031222847593685,0.28232654698778836,-0.6151513639268177,0.26232654698778834
0.721442885771543,0.0712070510545554,0.29702506797116834,-0.6072425500968218,0.2770250679711683
0.7234468937875751,0.050793537886316104,0.3130703846958318,-0.5993437786062499,0.2930703846958318
0.7254509018036072,0.029052159253090393,0.33066347852554023,-0.5914996817097857,0.3106634785255402
0.7274549098196392,0.004421210666915612,0.35073777828736413,-0.5818278032122649,0.3307377782873641
0.7294589178356713,-0.023464454624227193,0.3734170692265725,-0.5706752653317491,0.35341706922657246
0.7314629258517034,-0.05542199657529721,0.3990697057397546,-0.5579787827147077,0.37300089403169595
0.7334669338677354,-0.08885437155001613,0.42601475916016773,-0.5434875202064252,0.36252934241130735
0.7354709418837675,-0.11798331981516212,0.447892994576746,-0.5170581696239335,0.34539193092363574
0.7374749498997996,-0.14995508469966293,0.47228086123184015,-0.4905461500241014,0.32897828232308146
0.7394789579158316,-0.18196765865550305,0.49664488185782857,-0.463940374460185,0.3126348404284278
0.7414829659318637,-0.21627377156654604,0.5220788803715717,-0.4376530408899203,0.296613548731227
0.7434869739478958,-0.2531905526715714,0.5481719273521158,-0.4113483831256506,0.2806323029478817
0.7454909819639278,-0.2896321301978587,0.5736449108581518,-0.38538867330896875,0.2648746716809362
0.7474949899799599,-0.3252975226756603,0.5983679642422062,-0.35971015018914887,0.24941098101564016
0.749498997995992,-0.36413385490975614,0.624647169901527,-0.3361750516383489,0.23540588209859512
0.751503006012024,-0.40593617549414246,0.652215066174466,-0.3140519227965337,0.2224340624612121
0.7535070140280561,-0.43772398012108565,0.6733877095786237,-0.29183951163993566,0.2096658897516691
0.7555110220440882,-0.4653467561063182,0.6916125628694378,-0.2712352436008942,0.19789999121848847
0.7575150300601202,-0.48510551399888774,0.7053967716424533,-0.26274129378347433,0.19312259866569306
0.7595190380761523,-0.4934116049457094,0.7119398511102412,-0.2549568311553443,0.18886786872584163
0.7615230460921844,-0.4926286621310368,0.7142521939268852,-0.24666344047090394,0.184468367785872
0.7635270541082164,-0.4820550056370697,0.7112630269376526,-0.23722901381734324,0.17947421653155154
0.7655310621242485,-0.4210384047512417,0.6810592876798715,-0.22677186028974974,0.1739295830871648
0.7675350701402806,-0.342122671218805,0.6409907260310609,-0.2161021823421845,0.16824731956910474
0.7695390781563125,-0.2374301352896173,0.5868853946090428,-0.20400173350175355,0.16179760208858693
0.7715430861723446,-0.11846221928451212,0.5249330268148253,-0.19275366483260764,0.15576766621203894
0.7735470941883766,0.015893025314749634,0.4544982776401811,-0.18218853106500435,0.15009209812875648
0.7755511022044087,0.15100356516395796,0.3841614703435571,-0.17342741208260853,0.1453844077688392
0.7775551102204408,0.28998635923929866,0.31197278647716015,-0.16557103133461212,0.14105690873539728
0.7795591182364728,0.4298492271696192,0.2395209144523969,-0.15836950571890956,0.13709045941169645
0.7815631262525049,0.5693163518724224,0.16751032626446352,-0.15180978264973738,0.13348430695416816
0.783567134268537,0.7037296093131077,0.09772979730546157,-0.1461888830319977,0.07772979730546156
0.785571142284569,0.8359144533779996,0.030313230941717676,-0.141668054427291,0.010313230941717676
0.7875751503006011,0.9234924268446346,-0.012612119003791056,-0.13825618177832244,-0.03261211900379106
0.7895791583166332,0.993601046600018,-0.04596798201505032,-0.1345572849661067,-0.06596798201505032
0.7915831663326652,1.038366299278528,-0.06557014344949605,-0.13199315727527255,-0.08557014344949605
0.7935871743486973,1.0729193907606298,-0.07975591176909551,-0.12747959695732677,-0.09975591176909551
0.7955911823647294,1.0970942661788405,-0.08836736100720063,-0.12178971058944864,-0.10836736100720064
0.7975951903807614,1.113360816052802,-0.09284364155022445,-0.1157193268362894,-0.11284364155022446
0.7995991983967935,1.1217763775445126,-0.09305806988925039,-0.10887318423568741,-0.11305806988925039
0.8016032064128256,1.1217268063763242,-0.0886528907908542,-0.10206916932464595,-0.1086528907908542
0.8036072144288576,1.1141050971151356,-0.08009914135377146,-0.09581138565181124,-0.10009914135377146
0.8056112224448897,1.1025324852491079,-0.06945536221105605,-0.08983412396954717,-0.08945536221105606
0.8076152304609218,1.0863414023905864,-0.0574183296507274,-0.08427386983338843,-0.0774183296507274
0.8096192384769538,1.0686977585871906,-0.04480625447843838,-0.08051412174775788,-0.06480625447843838
0.8116232464929859,1.049732515376947,-0.03110819688899209,-0.08214230540940458,-0.05110819688899209
0.813627254509018,1.0312245399002382,-0.017655363454966974,-0.09016730250447616,-0.03765536345496698
0.81563126252505,1.0141563960570918,-0.004975436626244435,-0.10115871713749419,-0.024975436626244435
0.8176352705410821,0.9981488741652812,0.007098416507411654,-0.11547728475851148,-0.012901583492588346
0.8196392785571142,0.9851706587433334,0.017134232530294575,-0.13156564308193464,-0.0028657674697054256
0.8216432865731462,0.9757779289578387,0.02465812313847431,-0.14870436440812193,0.0046581231384743085
0.8236472945891783,0.9692730064848565,0.029984154382485986,-0.16697757674627778,0.009984154382485986
0.8256513026052104,0.9652213673987944,0.03330389368639607,-0.1868360194896888,0.013303893686396073
0.8276553106212424,0.9633489747683366,0.0349245224668585,-0.207814305514884,0.014924522466858502
0.8296593186372745,0.9634223116443987,0.03513221098290646,-0.2297086027244735,0.015132210982906461
0.8316633266533066,0.9643302654905498,0.03497217083932224,-0.2501229902957895,0.01497217083932224
0.8336673346693386,0.9708215053196437,0.030304592936704434,-0.2671790997450896,0.010304592936704434
0.8356713426853707,0.9819962511191963,0.02196908458263942,-0.2788608969917626,0.0019690845826394188
0.8376753507014028,1.0013615029510066,0.007451720203483094,-0.2893208132763116,-0.012548279796516907
0.8396793587174348,1.0228612668398411,-0.008826107074097178,-0.29685582450978143,-0.028826107074097176
0.8416833667334669,1.0462041906175077,-0.026780779198358574,-0.3021287703482099,-0.046780779198358574
0.843687374749499,1.0693816136463978,-0.04470037988772967,-0.30619484075374026,-0.06470037988772967
0.845691382765531,1.0889084840560905,-0.06006720719000524,-0.30860275414579047,-0.08006720719000524
0.8476953907815631,1.0769192182559995,-0.053756241341118144,-0.3076611321368437,-0.07375624134111815
0.8496993987975952,1.0481565649840472,-0.03638059674158433,-0.3037470947643773,-0.05638059674158433
0.8517034068136272,1.0111690469941192,-0.014087100759273663,-0.2982714686689868,-0.03408710075927367
0.8537074148296593,0.9681193593841692,0.011568109453612906,-0.29224549537408007,-0.008431890546387094
0.8557114228456913,0.9156970523180376,0.04346890034932538,-0.2861232067909799,0.02346890034932538
0.8577154308617234,0.8521994031086808,0.0825103500114547,-0.2785707981788315,0.06251035001145469
0.8597194388777555,0.7744954938568361,0.13064564384436783,-0.26829791603102265,0.11064564384436783
0.8617234468937875,0.6648480258679,0.19859255610047447,-0.2513982191769577,0.17859255610047448
0.8637274549098196,0.5504543058483737,0.269781741953515,-0.23508602777369728,0.22186180778360837
0.8657314629258517,0.4305580499045188,0.34377549591085055,-0.2187614794818705,0.21220512940521122
0.8677354709418837,0.3075405178691701,0.4185885217343815,-0.2022689800673848,0.20254922220207597
0.8697394789579158,0.2099452957445752,0.4748231289457726,-0.18615214821736317,0.1933962616432436
0.8717434869739479,0.12098076911932597,0.5239042933991044,-0.1706163031391772,0.1846681737930191
0.8737474949899798,0.034483833912534095,0.5708249141447568,-0.15552092596776945,0.17623555494890206
0.8757515030060119,-0.05284875302025511,0.6172682950332837,-0.14100461815541854,0.1681608931467358
0.877755511022044,-0.13873758764793578,0.6622053816822647,-0.12626685461173423,0.15997929866385366
0.879759519038076,-0.22368580643834352,0.7058319843502366,-0.11246731038947183,0.15240482885061593
0.8817635270541081,-0.30926330212889536,0.7492343090623074,-0.10104934157391741,0.14602238122628244
0.8837675350701402,-0.39782859631936857,0.7887520678631277,-0.09632428822937665,0.14383160411283644
0.8857715430861722,-0.4974477314425745,0.8331026139704858,-0.09153678191933441,0.14161625959972368
0.8877755511022043,-0.6003052070231809,0.8787884388850312,-0.08691225705851792,0.13948836169575388
0.8897795591182364,-0.7100884333785697,0.9274417450959033,-0.08147945733603523,0.13701111770764907
0.8917835671342684,-0.8333044311678268,0.98,-0.07540895372607322,0.13425657578739836
0.8937875751503005,-0.9700526251154535,0.98,-0.06908650448231388,0.13140772025516997
0.8957915831663326,-1.1236674549598482,0.98,-0.060957358519468416,0.12774515589777716
0.8977955911823646,-1.2978988344916085,0.98,-0.04486203148917108,0.1204981564107841
0.8997995991983967,-1.4930464606488392,0.98,-0.026653652729933544,0.11230714435490735
0.9018036072144288,-1.7042952655923593,0.98,-0.00580082568783028,0.10294223771475947
0.9038076152304608,-1.937304223600236,0.98,0.01863063889534697,0.09198746751784355
0.9058116232464929,-2.169574753266913,0.98,0.04764070489794003,0.07900040332092188
0.907815631262525,-2.401887941831353,0.98,0.0754969991995541,0.06650857958711216
0.909819639278557,-2.6265229299502573,0.98,0.10104895903182178,0.0549433863620713
0.9118236472945891,-2.8372637677573422,0.98,0.12429104873277134,0.04420842310386978
0.9138276553106212,-3.030501654148585,0.98,0.1446932199886133,0.03469280834068765
0.9158316633266532,-3.20300791843605,0.98,0.16075431059186357,0.026942206679998068
0.9178356713426853,-3.3571833168633303,0.98,0.1706099663424561,0.021833837116007757
0.9198396793587174,-3.4901853397202403,0.98,0.17036917466049936,0.021201298706411117
0.9218436873747494,-3.5998850369683124,0.98,0.16604485229021745,0.02232734264642008
0.9238476953907815,-3.6849676330356846,0.98,0.15784316907936988,0.025043387539888603
0.9258517034068136,-3.7384154507101544,0.98,0.1451752645846741,0.02964081092629464
0.9278557114228456,-3.7568531541252925,0.98,0.12025948556175597,0.03907634826189121
0.9298597194388777,-3.7614007841609793,0.98,0.09412647345930879,0.04896201305028216
0.9318637274549098,-3.778977923693661,0.98,0.06646064154942265,0.05954923711512987
0.9338677354709418,-3.7988250324151354,0.98,0.0370122363462805,0.07105668454131699
0.9358717434869739,-3.7880140040835513,0.98,0.0066201688729462145,0.08296477022456125
0.937875751503006,-3.768053759147097,0.98,-0.019998229349852768,0.09339591656583773
0.939879759519038,-3.710823666820812,0.98,-0.04511539500924082,0.10320610752134836
0.9418837675350701,-3.6155513299709203,0.98,-0.06931947855583952,0.11262437018363546
0.9438877755511021,-3.4655510873008,0.98,-0.0949345844562053,0.1226258905722137
0.9458917835671342,-3.160440708965291,0.98,-0.20717721496368496,0.16805209425650613
0.9478957915831663,-2.9177526886502494,0.98,-0.417638789693353,0.25311748221163266
0.9498997995991983,-2.6656260240165164,0.98,-0.6207720780305718,0.3355296757992334
0.9519038076152304,-2.4002572974461076,0.98,-0.8219723500171512,0.41719181166073604
0.9539078156312625,-2.1828799639056524,0.98,-1.019829485535132,0.49744617935160773
0.9559118236472945,-1.4811348204217312,0.98,-1.2151675233938903,0.5766582430514724
0.9579158316633266,-1.1324033969314167,0.98,-1.408457802343545,0.6550366986657604
0.9599198396793587,-0.7926664778286022,0.98,-1.602602980825525,0.7337689694105692
0.9619238476953907,-0.4865404666701305,0.9073614405712598,-1.7939173889685127,0.8113243966757954
0.9639278557114228,-0.21227853849562547,0.7934461288144924,-1.9839848031049805,0.7734461288144924
0.9659318637274549,0.009858343918828883,0.701246971364532,-2.1708077964776504,0.6812469713645319
0.9679358717434869,0.0745908212479493,0.6737729928467397,-2.2698566107215745,0.6537729928467397
0.969939879759519,0.19933211901810283,0.6218637630876278,-2.2698566107215745,0.6018637630876278
0.9719438877755511,0.31240095044830324,0.5748489766907103,-2.2698566107215745,0.5548489766907103
0.9739478957915831,0.41139965602233186,0.5337041381061364,-2.2698566107215745,0.5137041381061364
0.9759519038076151,0.5717676338558623,0.46713597923068667,-2.2698566107215745,0.44713597923068665
0.9779559118236472,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9799599198396792,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9819639278557113,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9839679358717434,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9859719438877754,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9879759519038075,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9899799599198396,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9919839679358716,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9939879759519037,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9959919839679358,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
0.9979959919839678,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
1.0,0.24878966073663056,0.6008656701561976,-2.2698566107215745,0.5808656701561976
