u,ret_pct_2017,ret_pct_2021,ret_pct_2025
0.746,,927.9595681139448,-47.83037596802942
0.748,,920.6160207814243,-47.89598014477406
0.75,,895.0873844740145,-46.74015954780985
0.752,,898.327717400909,-44.69340585110325
0.754,,953.1761013624542,-42.61261085761849
0.756,,1015.6668045026416,-41.78485973651296
0.758,,1054.3273357012847,-41.49491198940125
0.76,,1056.069695523865,-41.241888599805634
0.762,,1049.968792521515,-41.07047777182179
0.764,,1071.5623460389834,-41.16810830598664
0.766,,1090.242824577215,-41.259269984877605
0.768,,1106.9314248352155,-41.009762879094914
0.77,,1108.580960964145,-40.562009448228665
0.772,,1092.256841435614,-40.11997812264393
0.774,,1057.3000689179883,-40.0689923342093
0.776,,1027.363112972486,-40.3558487063161
0.778,,1023.8142395165136,-40.579820318049684
0.78,,997.5308982311046,-40.68003930951229
0.782,,966.9266465214089,-38.98650315304117
0.784,,941.8491226210039,-34.27795747425474
0.786,,925.9373517821481,-27.6954401837348
0.788,,909.0840127940058,-21.16763720196453
0.79,,902.315644383184,-18.44540248669707
0.792,,891.4466486419615,-17.007308431498142
0.794,,873.6535793175359,-15.961526795403131
0.796,,897.1963173054838,-15.02907160693972
0.798,,944.1719627489459,-14.959504229476964
0.8,,999.2988036544214,-16.47231991493111
0.802,,1034.2584601247595,-17.7361325018195
0.804,,1060.1749597978412,-18.180507362906987
0.806,,1081.8077435544021,-18.175700227925425
0.808,,1103.0654014031,-17.6532761558609
0.81,,1130.8678365053286,-16.998808076317943
0.812,,1161.607732951635,-15.659288070739695
0.8140000000000001,,1205.4137447207074,-15.647609833479336
0.8160000000000001,,1238.5367191503653,-15.904497932110536
0.8180000000000001,,1259.2488151407517,-17.102083796374977
0.8200000000000001,,1267.079114315504,-16.699842238986133
0.8220000000000001,,1303.6418809309237,-15.31261347244191
0.8240000000000001,,1361.9837494919532,-13.92174966552044
0.8260000000000001,,1442.1942214918136,-13.146658909357127
0.8280000000000001,,1493.661340543216,-14.37658861418721
0.8300000000000001,,1542.3254696142376,-15.981079573435158
0.8320000000000001,,1546.9539309759848,-17.090460688308724
0.834,,1572.835780805457,-16.55425518933501
0.836,,1557.3964975525269,-15.843634430251777
0.838,,1589.1640424817544,-15.08905369539922
0.84,,1617.891180264715,-16.496402438758604
0.842,,1636.438869745005,-17.930273554111572
0.844,,1595.5359098057938,-18.905203062829827
0.846,,1542.4152538479211,-18.446601819045526
0.848,,1526.3844775486402,-16.63755583737541
0.85,,1566.9716729399695,-13.871774506343147
0.852,,1609.4809238544594,-10.977428844117304
0.854,,1623.6647404972698,-10.106382130296646
0.856,,1629.6431320574675,-11.721465521373986
0.858,,1620.8591351676123,-14.25423100221821
0.86,,1607.7371927406384,-16.017456125441782
0.862,,1585.3703157857535,-16.764552364018282
0.864,,1597.9917369100003,-17.092344232789014
0.866,,1612.7998444927462,-17.33302630948179
0.868,,1617.2288324586052,-17.556344651160764
0.87,,1639.128169785647,-18.153216668627785
0.872,,1737.364335824984,-19.798445923272368
0.874,,1846.741055682202,-22.485708900423145
0.876,,1941.6286557458163,-24.388668226844647
0.878,,1956.115202601212,-23.729786325345067
0.88,,1980.4447507466116,-21.990399239957966
0.882,,1951.725388326352,-20.596652372298568
0.884,,1859.8994433547164,-20.715694170251165
0.886,-2.9389008430265697,1763.0737139726793,-20.861695015710733
0.888,-4.214833525639018,1697.1011327289757,-20.501905770479517
0.89,-2.0357480691469054,1659.337114987012,-19.651106288214546
0.892,0.7299217263854381,1647.7104313559173,-19.17716954079342
0.894,3.2507583081256892,1659.5784481082903,-19.326687977477647
0.896,3.8088751676177957,1689.509409955998,-18.5250818221833
0.898,4.352578455525428,1730.7565074484446,-17.415342040695354
0.9,6.682259020176581,1774.4102210676988,-16.49563542388469
0.902,10.399139302086343,1760.2281574157516,-17.036959439730502
0.904,12.338117067390145,1721.2442700878262,-17.211065061165066
0.906,15.383528237752376,1659.240544982239,-16.816040416454207
0.908,21.470242513071742,1552.077838449164,-15.756140694932851
0.91,33.996725605762954,1472.573114916326,-13.632092163809984
0.912,42.82430328167082,1482.646097298062,-9.26671111866496
0.914,47.121056953669914,1515.4991676827663,-5.589754685981529
0.916,47.81820147399715,1493.3542137164468,-3.655418132057277
0.918,45.420600617457126,1476.7971019102654,-3.33208257612404
0.92,41.18090248542101,1473.1703334570318,-2.7854973176269535
0.922,39.72116921861516,1446.1486013182762,-0.8717132758943134
0.924,42.91434392573882,1422.5969428687556,3.060782442332293
0.926,45.2030976808973,1470.4107441375559,7.877086084345617
0.928,45.51175143709524,1570.8806022371884,12.34457794570758
0.93,44.222284591636225,1661.4847408506976,15.148457689977862
0.932,39.840666936934014,1697.5369347399676,18.01378447753662
0.934,37.34986954397561,1719.4340949654538,20.482540606028977
0.936,40.0113678651991,1749.0840693420987,22.30243919446012
0.9380000000000001,42.30145008887642,1787.6905971125132,21.83914063827836
0.9400000000000001,47.9973181151966,1795.1430843450141,20.99698641599224
0.9420000000000001,65.78030581802736,1788.4483556875,20.640806062903934
0.9440000000000001,94.73403394975116,1764.4138896251923,21.302557733122445
0.9460000000000001,112.84359206245274,1756.8385799360294,22.851557563158924
0.9480000000000001,116.43211609026929,1764.7291735142892,23.97202313247133
0.9500000000000001,117.01255704202673,1806.800261534929,24.57036271959072
0.9520000000000001,123.83091236057871,1869.8903179063093,24.441394398176563
0.9540000000000001,137.59101880437888,1921.4000600823504,23.58861549457202
0.9560000000000001,150.4084863982707,1938.7020516354776,21.480882590069644
0.9580000000000001,156.12049354996313,1919.234508473378,17.67124238977414
0.96,143.4220018502928,1931.7974164590287,14.28398289905478
0.962,131.50576189436728,1992.438685963703,14.128626215348076
0.964,119.28135882163393,2041.8645602502252,16.544998932280375
0.966,128.12066402636137,2054.569828058457,18.747873276940243
