rel_day_scaled,2025,2017,2021
-8.0,-0.6571755405954005,-3.4538937757802075,-4.844960088832911
-7.0,-0.8200284566910687,-5.8904097700878335,-5.341292645668218
-6.0,1.578203795678501,-7.171736071024597,-5.255725990250846
-5.0,1.0609618879223293,-5.540514250568252,-3.7582981362146817
-4.0,2.262555544355105,-3.7442317498481663,-4.521710809307774
-3.0,5.031642573607353,-4.7678619266578695,-5.403938444035692
-2.0,0.7952872096096186,-4.987494712202117,-5.235831140140373
-1.0,-0.015937926543851955,-3.1172032811241275,-3.8008136507476715
0.0,0.0,0.0,0.0
1.0,0.028027593046164867,-0.6303783720412968,-0.7373138597491804
2.0,-0.9952009132295658,-1.0362152174467896,-2.2237965902253527
3.0,-3.91593663243871,-3.460100719810918,-2.5395955813463065
4.0,-2.7071317453527977,-5.314653925870082,-2.7617775271101266
5.0,-4.235963726913838,-7.646278957648715,-2.030467395781434
6.0,-0.46570757582774513,-8.84153681832077,-2.978596009985793
7.0,-1.76390788423344,-9.000678176102136,-6.161973432816614
8.0,-3.3865369473830453,-9.328118619728475,-6.3783880414362
9.0,-6.238897940057042,-6.318590903827204,-8.883040750551093
10.0,-4.825369024299208,-6.136865928176679,-7.582588538552723
11.0,-5.280689703554553,-8.181191831826418,-7.106060467268313
12.0,-4.155465278477799,-8.496315681594114,-8.827485360537423
13.0,-7.728327825440184,-10.870458279983083,-8.799417199151433
14.0,-7.345536631348947,-9.411758255807252,-8.837168412512055
15.0,-7.839322883320754,-9.158495054407837,-7.443324055805926
16.0,-6.9942381671112,-7.467181635649627,-11.661194885783338
17.0,-5.285176502319844,-7.00209049022742,-10.266326710675228
18.0,-4.852272789191625,-4.658780921819813,-8.570801920927684
19.0,-5.733984086593347,-3.3645421888045286,-8.75053704766555
20.0,-5.777208901263853,-4.8203766501469625,-8.911214118556389
21.0,-6.166649411931369,-7.25662845873612,-9.334697537266498
22.0,-5.385920885222406,-8.359346749394291,-11.734680742951099
23.0,-4.583098918672968,-7.972974425956036,-15.663872163572245
24.0,-5.028586101583155,-10.143786344089651,-15.264944232248718
25.0,-2.955761696667192,-9.251387582223009,-14.475292428943586
26.0,-1.6309811496557636,-9.123071442479732,-14.523318319703847
27.0,-1.149071717945016,-9.715521409504097,-16.15370194767775
28.0,-1.2662903999193453,-11.94117814075665,-17.265459748597813
29.0,-1.8232834716890522,-14.026070755724694,-15.710607894548083
30.0,-1.7662832482856494,-13.874288248520696,-15.034586989175112
31.0,-0.5305149993597547,-13.449368246015759,-17.554331253572983
32.0,-0.8269331887568176,-11.439508636153011,-16.244310647614558
33.0,-0.28750418881401396,-13.437653881966966,-16.419340752756714
34.0,-1.5028051431825062,-14.608836753778496,-17.722510498013484
35.0,-1.4501469831003533,-14.49888365199883,-17.840755538740744
36.0,-1.8504085966723705,-13.865996225808736,-17.796091081923244
