rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-102,-17.552586643745105,-40.74368617017418,-75.91229345705423,-23.523378178127693,-25.304097819018075
-101,-17.366005628676273,-37.53298495789694,-77.87559563350297,-21.669678968931972,-25.95853187783432
-100,-12.091531035365843,-38.62175318835471,-77.87805401107839,-22.298279599871876,-25.959351337026128
-99,-12.31845067007401,-40.921658754224474,-78.4370472270024,-23.626130697437503,-26.1456824090008
-98,-10.756814825813443,-42.00065640528836,-78.19429551790694,-24.24909028173421,-26.064765172635646
-97,-11.338796046304445,-43.42933717129587,-78.3873043105297,-25.07393950657469,-26.129101436843232
-96,-12.477446812278458,-41.162577555824434,-79.72952616079881,-23.765225232394084,-26.57650872026627
-95,-11.344381131674519,-39.50254131289643,-83.43838102760182,-22.806802860675067,-27.812793675867272
-94,-11.843020277946536,-36.590716202714646,-80.97241909584011,-21.1256598494785,-26.990806365280037
-93,-11.637793932145302,-34.01240833975206,-81.137025781581,-19.63707311074332,-27.045675260527
-92,-11.881630586107029,-35.170828958161636,-81.21647845258208,-20.305887566616903,-27.072159484194025
-91,-12.17021603382653,-31.48625464528133,-78.69167237672805,-18.17859759522628,-26.23055745890935
-90,-9.350096989775192,-32.49462285045402,-79.51512425267937,-18.760779249924994,-26.505041417559788
-89,-10.079972292527707,-32.52840536890377,-79.59300774650467,-18.78028359604586,-26.53100258216822
-88,-9.001216458837913,-34.21189100237706,-81.02331274224173,-19.75224447970853,-27.007770914080574
-87,-6.6034609820487145,-29.22149355741318,-81.01337462012836,-16.871037171495413,-27.00445820670945
-86,-4.881117711804139,-30.278522208749013,-80.1438935470204,-17.481312947885304,-26.71463118234013
-85,-8.621183752033101,-30.392082988340587,-80.74316231045647,-17.546877294551884,-26.91438743681882
-84,-8.225800574310238,-31.9960864388355,-79.45209563611829,-18.47294911847621,-26.484031878706094
-83,-7.157593400336193,-33.84614564706624,-79.63762468420309,-19.541081300364972,-26.54587489473436
-82,-6.803723753504287,-33.764531701311014,-78.04653133385291,-19.493961466813566,-26.015510444617636
-81,-7.217377652574985,-30.831522198534312,-78.17996369970133,-17.800587640849706,-26.05998789990044
-80,-8.2042775623963,-26.97665852994526,-78.2087842538301,-15.574981064100509,-26.0695947512767
-79,-10.117092676999517,-27.654618308615,-77.29374473671822,-15.966401324815223,-25.764581578906075
-78,-11.427646581246641,-27.029049560967888,-77.00731759622978,-15.605229039964545,-25.669105865409925
-77,-10.906079637868515,-26.6283521784617,-76.9411506253171,-15.37388629831102,-25.647050208439033
-76,-10.01036305779337,-29.345002563296696,-77.40714394062233,-16.942345129289603,-25.802381313540778
-75,-9.83412637004868,-27.456941722787043,-77.87522949216196,-15.852272694774966,-25.958409830720655
-74,-10.223311465226704,-30.577738800732433,-77.38052023453969,-17.654065727812934,-25.79350674484656
-73,-10.814547240286709,-27.353388385120113,-77.1457190231349,-15.79248614739748,-25.7152396743783
-72,-13.524658833016845,-27.592234639575906,-76.8302097989884,-15.930384096702465,-25.610069932996133
-71,-11.117120942980351,-27.705336498014134,-75.86333512916943,-15.995683485117622,-25.28777837638981
-70,-10.077554359227236,-30.385598876561016,-75.01760093732184,-17.54313369087049,-25.00586697910728
-69,-9.936752313723785,-30.273932997215535,-74.9493940360806,-17.478663365371084,-24.9831313453602
-68,-6.091259273285033,-27.745307050079994,-74.73844431774792,-16.018760494112506,-24.91281477258264
-67,-6.092034033603133,-27.034127301471077,-71.41921614369478,-15.608160674810936,-23.806405381231592
-66,-7.480532231391446,-25.9666618948736,-70.48100511028701,-14.99185923496127,-23.49366837009567
-65,-9.990687551253362,-26.07245062267458,-69.47448256382629,-15.052936385434394,-23.15816085460876
-64,-9.65213431994093,-23.36164778156774,-70.2506499008803,-13.487853635401358,-23.416883300293435
-63,-10.208327089843582,-22.04190897580197,-69.96814570333136,-12.725902080632496,-23.322715234443784
-62,-10.0943862399843,-30.676614103416846,-70.68871186245639,-17.711151410433985,-23.562903954152127
-61,-9.026638813891319,-32.23549524180185,-70.79374212142294,-18.6111718553152,-23.59791404047431
-60,-10.953271906475692,-31.31481058473512,-70.14321357024423,-18.079614320718964,-23.381071190081407
