ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2021-03-25,52726.75,469003.9271663133,0.4745727381910845,0.14889659229005847,3.0
2021-03-26,51683.01,440524.2071459007,0.4653109896713641,0.14786277338087192,3.0
2021-03-27,55137.57,533472.9682897328,0.492832397976775,0.14641142311552555,3.0
2021-03-28,55974.94,556664.967671306,0.4988001270968354,0.14488147149090544,3.0
2021-03-29,55947.9,554380.6184086067,0.49801212431210207,0.14346943442997384,3.0
2021-03-30,57750.13,608078.3121099933,0.5112032739127859,0.14224349087645782,3.0
2021-03-31,58930.28,644407.1264617401,0.5194109150073327,0.14148683262748515,3.0
2021-04-01,58926.56,642573.1149357549,0.5188057310729199,0.14035064757079327,3.0
2021-04-02,59098.88,646504.8074185144,0.5194962540647028,0.13925546985941925,3.0
2021-04-03,59397.41,654608.3070085896,0.5211070020320854,0.1381538253388565,3.0
2021-04-04,57604.84,595526.5808854412,0.5072210879859398,0.13654290297720073,3.0
2021-04-05,58760.88,630426.6981183529,0.5152731528956549,0.13506079441791313,3.0
2021-04-06,59171.93,642040.882217642,0.5177234740088874,0.1335561173705709,3.0
2021-04-07,58186.51,608875.3871146282,0.5098530547531457,0.13180453103662057,3.0
2021-04-08,56099.91,544244.7585243098,0.4934160453163994,0.1294216717698756,3.0
2021-04-09,58326.56,610033.0707852617,0.5097435080715265,0.12712543806922832,3.0
2021-04-10,58253.78,606140.6483946568,0.5086246489397821,0.12452439205375436,3.0
2021-04-11,59846.23,655478.5889637432,0.519760856411482,0.12173424892565307,3.0
2021-04-12,60175.95,664606.040333988,0.5215706644309632,0.11915468709028534,3.0
2021-04-13,59890.02,653440.9540243769,0.5189259460133453,0.11653730166137304,3.0
2021-04-14,63523.75,777676.8552170562,0.5439315230097712,0.11403055844798103,3.0
2021-04-15,63075.2,759302.3960817145,0.5402780670472671,0.11137867054831042,3.0
2021-04-16,63258.5,763912.9257920894,0.5409624844798646,0.10941800638884448,3.0
2021-04-17,61529.92,701123.987546068,0.5283542377252317,0.1077682512128675,3.0
2021-04-18,60701.89,671415.3349135764,0.521894521397706,0.10605589700652111,3.0
2021-04-19,56191.59,531187.2928385029,0.4877881780618978,0.1042302644358778,3.0
2021-04-20,55681.79,515492.8340130115,0.4832547221798871,0.10213740859749755,3.0
2021-04-21,56471.13,536305.3300245396,0.4887928175144971,0.0996900253835245,3.0
2021-04-22,53857.11,463993.2696761511,0.46763431791343457,0.09738398126645327,3.0
2021-04-23,51739.81,410305.32814820326,0.4496411635560591,0.09467819036495279,3.0
2021-04-24,51143.23,395227.81834463164,0.4440296761115734,0.09201773432358333,3.0
2021-04-25,50052.83,369504.38254728686,0.4340954780632451,0.08957958301799021,3.0
2021-04-26,49077.79,347407.7998251941,0.4249772834035106,0.08764181591751527,3.0
2021-04-27,54030.3,462325.50554405147,0.4661552371446831,0.08561820538593588,3.0
